Taxon_Lineage_with_Names	Taxon_Lineage_with_IDs	A11	A1	A9	B1	B4	CER069	CER119	CER201	CER202	CER203	CER205	CER206	CER207	CER209	CER210	CER211	CER212	CER213	CER214	CER215	CER216	CER217	CER218	CER220	CER222	CER223	CER226	CER228	CER229	CER230	CER231	CER232	CER233	CER235
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976	0.0888849177	0.0201065974	0.2213811599	0.2446459389	0.0	0.090874822	0.2322553269	0.5491628708	0.2963133867	0.3305312872	0.261588511	0.2177928157	0.4669736835	0.1723729501	0.2056949282	0.0795587927	0.0868416524	0.0164168625	0.0619077332	0.2668119017	0.5849164515	0.0716406571	0.0510743694	0.442308541	0.1307448539	0.1220143688	0.0553692545	0.0293997722	0.2233610621	0.357782679	0.5382855337	0.4862133439	0.0743740809	0.30194174
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643	0.0888849177	0.0200760516	0.2213811599	0.2430239686	0.0	0.090874822	0.2319979426	0.5491628708	0.2963133867	0.3305312872	0.261588511	0.2153749873	0.4669736835	0.1721823983	0.2056602576	0.0795587927	0.0868416524	0.0164168625	0.0619077332	0.2668119017	0.5849164515	0.0699896819	0.0510743694	0.442308541	0.1307448539	0.1220143688	0.0553692545	0.0293310085	0.2219771751	0.357782679	0.5382855337	0.4862133439	0.0738703396	0.3000768034
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549	0.0888849177	0.0200760516	0.2213811599	0.2430239686	0.0	0.090874822	0.2319979426	0.5491628708	0.2963133867	0.3305312872	0.261588511	0.2153749873	0.4669736835	0.1721823983	0.2056602576	0.0795587927	0.0868416524	0.0164168625	0.0619077332	0.2668119017	0.5849164515	0.0699896819	0.0510743694	0.442308541	0.1307448539	0.1220143688	0.0553692545	0.0293310085	0.2219771751	0.357782679	0.5382855337	0.4862133439	0.0738703396	0.3000768034
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815	0.0660994484	0.0024095807	0.0277207426	0.1108576897	0.0	0.0566597883	0.0797617963	0.2860737477	0.071538146	0.1242000972	0.0042658183	0.0463915742	0.0463535588	0.0215022512	0.0549536189	0.033688623	0.0543468614	0.0	0.0267998479	0.0021304099	0.157374209	0.0209833229	0.0054860167	0.1798424845	0.0381086244	0.0410904503	0.011519102	0.0029302729	0.062759217	0.044744043	0.0412634411	0.0295881867	0.0201380416	0.101037601
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816	0.0660994484	0.0024095807	0.0277207426	0.1108576897	0.0	0.0564765604	0.0797617963	0.2860737477	0.071538146	0.1242000972	0.0042658183	0.0463915742	0.0463535588	0.0215022512	0.0549536189	0.0295086675	0.0543468614	0.0	0.0267998479	0.0021304099	0.157374209	0.0209833229	0.0054860167	0.1798424845	0.0381086244	0.0410904503	0.011519102	0.0028623278	0.062759217	0.044744043	0.0412634411	0.0295881867	0.0201380416	0.101037601
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides ovatus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_28116	0.0300264888	0.0	0.0037927622	0.0037790811	0.0	0.0383079349	0.0037892921	0.0209588185	0.0023131698	0.0024424705	0.0	0.0	0.0	0.0011034353	0.0032999854	0.0	0.0075021912	0.0	0.0082703338	0.0	0.024133633	0.0033243201	0.0011923019	0.0	0.004448103	0.0010249803	0.0005009175	0.0	0.0126784084	0.0016667819	0.0153931978	0.0044344483	0.0006473182	0.004950961
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides thetaiotaomicron	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_818	0.0014770005	0.0	0.0	0.0008831908	0.0	0.0004750421	0.0012660262	0.0018486404	0.0009654926	0.0014616511	0.0	0.0	0.0	0.0	0.000513579	0.0	0.0003434434	0.0	0.0	0.0	0.0	0.0006621077	0.0	0.0	0.0	0.0003616172	0.0001436449	0.0	0.0039192142	0.0011017513	0.0002582112	0.0	0.0	0.0037097824
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides uniformis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_820	0.0325481322	0.0006196703	0.0	0.0594300301	0.0	0.0017992712	0.023501476	0.0612316158	0.0068929177	0.0202773616	0.001719005	0.0358206981	0.044761261	0.0067952447	0.0237235679	0.0089922395	0.0165603807	0.0	0.0035989801	0.0	0.0184522456	0.005350989	0.0017686046	0.0589579968	0.0215106481	0.0069049625	0.0021851454	0.001264836	0.0129946196	0.0037195903	0.0115014989	0.0055396113	0.0037974575	0.0205202352
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides xylanisolvens	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_371601	0.0020474184	0.0	0.0100142132	0.0186104151	0.0	0.0004729791	0.0058915493	0.0224124018	0.0062358256	0.0111183392	0.0	0.0	0.0	0.0040272787	0.0045346325	0.0032288279	0.0074568538	0.0	0.0119298807	0.0	0.0269319616	0.0032152671	0.0	0.0230889401	0.0022854595	0.0027829082	0.0012107438	0.0	0.0175065485	0.0017878043	0.0081938783	0.0010195092	0.0022123069	0.0364086696
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046	0.0132964764	0.002225002	0.0035164245	0.0146445924	0.0	0.0070172326	0.0632976689	0.1552299442	0.0942987685	0.0672496889	0.0	0.0055459448	0.0	0.0176972042	0.0518756856	0.0	0.0046721962	0.0	0.0289049514	0.0058385118	0.2074754394	0.0053070482	0.0029687791	0.2031726698	0.0518661449	0.0105728855	0.005093234	0.0065822674	0.0378688238	0.1527215106	0.0541220785	0.0085607732	0.0117781974	0.0382296492
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656	0.0132964764	0.002225002	0.0035164245	0.0146445924	0.0	0.0070172326	0.0632976689	0.1552299442	0.0942987685	0.0672496889	0.0	0.0055459448	0.0	0.0176972042	0.0518756856	0.0	0.0046721962	0.0	0.0289049514	0.0058385118	0.2074754394	0.0053070482	0.0029687791	0.2031726698	0.0518661449	0.0105728855	0.005093234	0.0065822674	0.0378688238	0.1527215106	0.0541220785	0.0085607732	0.0117781974	0.0382296492
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola|species_Phocaeicola vulgatus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656|species_821	0.0078580021	0.0002933516	0.0	0.0050878409	0.0	0.0017508855	0.0092038983	0.0161136555	0.0173820177	0.0056823283	0.0	0.0025796276	0.0	0.0118659089	0.0093069489	0.0	0.0028219428	0.0	0.0097557154	0.0	0.1569388515	0.0009846731	0.0011783581	0.0497700815	0.0104641442	0.0016445543	0.0027594049	0.0001451183	0.0041589903	0.0074914226	0.0060047649	0.0028837711	0.0030053405	0.0092498481
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola|species_Phocaeicola plebeius	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656|species_310297	0.0034733611	0.0003073207	0.0	0.0031105039	0.0	0.0029080153	0.0107377027	0.0171739	0.001856538	0.0166209119	0.0	0.0029652997	0.0	0.0018631208	0.00400295	0.0	0.0009018454	0.0	0.0002592575	0.0	0.0061412721	0.0012327388	0.0005602905	0.0236979374	0.0040542085	0.0026872094	0.0006379239	0.0010499121	0.0031420565	0.0203556949	0.002555539	0.0008976395	0.0027829489	0.0012324142
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola|species_Phocaeicola dorei	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656|species_357276	0.001964909	0.0003818227	0.0035164245	0.0033056072	0.0	0.002070831	0.0170785493	0.0429416237	0.0750600469	0.0143483288	0.0	0.0	0.0	0.0039680169	0.0285722397	0.0	0.0009480579	0.0	0.0188898736	0.0	0.0443953158	0.0030894367	0.0006705072	0.0359808534	0.0222948932	0.0062409626	0.0016959051	0.0004700344	0.0081026895	0.0020368537	0.020777172	0.0047790752	0.0016291401	0.0276232016
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Tannerellaceae	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005525	0.0070429151	0.0003412191	0.0020472108	0.0066444864	0.0	0.0012403981	0.0041517946	0.0174228943	0.0042035324	0.0068336156	0.0059692449	0.0005576473	0.0	0.0026303716	0.0035727408	0.0016638146	0.0026349919	0.0	0.000611017	0.0	0.1690095701	0.0014296734	0.0009792741	0.0017887456	0.0009916207	0.0033720688	0.0015604982	0.0	0.0042381639	0.0014382598	0.0096340569	0.0004610355	0.0019553958	0.0155041477
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Tannerellaceae|genus_Parabacteroides	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005525|genus_375288	0.0070429151	0.0003412191	0.0020472108	0.0066444864	0.0	0.0012403981	0.0041517946	0.0174228943	0.0042035324	0.0068336156	0.0059692449	0.0005576473	0.0	0.0026303716	0.0035727408	0.0016638146	0.0026349919	0.0	0.000611017	0.0	0.1690095701	0.0014296734	0.0009792741	0.0017887456	0.0009916207	0.0033720688	0.0015604982	0.0	0.0042381639	0.0014382598	0.0096340569	0.0004610355	0.0019553958	0.0155041477
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Tannerellaceae|genus_Parabacteroides|species_Parabacteroides distasonis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005525|genus_375288|species_823	0.005795879	0.0002339363	0.0	0.0013056243	0.0	0.0006826503	0.0013784309	0.0167068425	0.0003858323	0.0028234595	0.0	0.0	0.0	0.0011034353	0.0025286149	0.0	0.001929725	0.0	0.000611017	0.0	0.1653762024	0.0008294822	0.0005834414	0.0	0.0006447844	0.0030330626	0.0005486658	0.0	0.0029347392	0.001103697	0.0095270662	0.0004610355	0.0	0.0155041477
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Tannerellaceae|genus_Parabacteroides|species_Parabacteroides merdae	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005525|genus_375288|species_46503	0.0012468319	0.0001070966	0.0020472108	0.0035918167	0.0	0.0005575603	0.0024368996	0.0007158799	0.0037170554	0.0012613852	0.0003282225	0.0005576473	0.0	0.001304547	0.0008767183	0.000517719	0.0006515273	0.0	0.0	0.0	0.0036328102	0.0005652383	0.0001216921	0.0	0.0003468363	0.0	0.000985119	0.0	0.0011059336	0.0	0.0	0.0	0.0006137151	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550	0.0015403122	0.0040376354	0.1674810004	0.066781766	0.0	0.0055853548	0.0379222811	0.0407731915	0.0922752631	0.0910525049	0.0098192789	0.0246779282	0.0306286276	0.0080088502	0.0267516664	0.0075431531	0.0127138841	0.0	0.0040726598	0.0552192212	0.0006823016	0.0192694325	0.0061220311	0.0168047943	0.0241197344	0.0146807681	0.0203140704	0.0032219978	0.0330063724	0.0007764307	0.0127009484	0.0169973772	0.0089650057	0.1132955375
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759	0.0015403122	0.0040376354	0.1674810004	0.066781766	0.0	0.0055853548	0.0379222811	0.0407731915	0.0922752631	0.0910525049	0.0098192789	0.0246779282	0.0306286276	0.0080088502	0.0267516664	0.0075431531	0.0127138841	0.0	0.0040726598	0.0552192212	0.0006823016	0.0192694325	0.0061220311	0.0168047943	0.0241197344	0.0146807681	0.0203140704	0.0032219978	0.0330063724	0.0007764307	0.0127009484	0.0169973772	0.0089650057	0.1132955375
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes putredinis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_28117	0.0015403122	0.0010799064	0.0166072339	0.0226596794	0.0	0.0007402255	0.0110541289	0.0274776902	0.0205094644	0.0498321636	0.0	0.014413351	0.0069395666	0.0016248128	0.0081816579	0.0026333851	0.0033602142	0.0	0.0	0.0429251914	0.0	0.0087312338	0.0008663887	0.0	0.0001242394	0.0044379718	0.0047960267	0.0016178083	0.0127295531	0.0005425578	0.0048147558	0.0012770452	0.0	0.0018977021
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552	0.000905153	0.008054224	0.0	0.0233214628	0.0	0.0026193893	0.0107339523	0.0221489731	0.0006678695	0.0092799559	0.2382068199	0.1232380177	0.0	0.0831264556	0.0419568909	0.0002647876	0.001260693	0.0124876242	0.0002422148	0.1937767287	0.0503732591	0.0007495899	0.0229807175	0.0111355298	0.006948694	0.0021923144	0.0136948097	0.0146488342	0.032749924	0.156139226	0.4148305177	0.3430690188	0.0175283015	0.0061994208
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae|genus_Prevotella	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552|genus_838	0.000905153	0.0078327669	0.0	0.0211627843	0.0	0.0013261045	0.0103373748	0.0027456382	0.0004549737	0.0080446924	0.2379441345	0.1232380177	0.0	0.0820624231	0.0412666188	0.0002647876	0.0001335613	0.0113690981	0.0001564774	0.192731538	0.0503732591	0.0003902741	0.0226430621	0.0030979426	0.0064964125	0.0008689323	0.0136948097	0.0143517511	0.0323700035	0.156139226	0.414374059	0.3427669313	0.0162972055	0.0033779474
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae|genus_Prevotella|species_Prevotella copri	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552|genus_838|species_165179	0.000905153	0.0	0.0	0.0026727409	0.0	0.0005560599	0.0006921086	0.0012379258	0.0001933307	0.0010181636	0.1115317301	0.1038221227	0.0	0.05757817	0.0146016623	0.0	0.0001335613	0.0077399792	0.0001110654	0.1457141321	0.0080343247	0.0003902741	0.0201601838	0.0030979426	0.0	0.0	0.0016562348	4.99356e-05	0.021161985	0.116170898	0.002267783	0.0389569216	0.0023137272	0.0002191108
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group	no rank_1|no rank_131567|superkingdom_2|clade_1783272	0.0108403912	0.9270457874	0.3165013228	0.6008366099	0.9824715162	0.815296018	0.340214094	0.1235033711	0.5400482962	0.4190294822	0.5124799763	0.3287636105	0.1153584122	0.0646711421	0.0696075877	0.2437877009	0.1488638271	0.9599888812	0.0655862105	0.2947465928	0.3059041389	0.4032521774	0.437474268	0.171566594	0.2708992838	0.4273455878	0.7839818067	0.4803781857	0.4731023988	0.0661084849	0.4194045444	0.1056895053	0.4365979473	0.2569777699
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239	0.0081224816	0.8526203468	0.3052876279	0.5958583404	0.9824715162	0.6804958367	0.3318343183	0.1190465635	0.5348653434	0.4151969533	0.4876484119	0.3212913402	0.1153584122	0.0634247535	0.0674845986	0.2413967085	0.1480094197	0.8306772952	0.0655737825	0.2804713507	0.2994886082	0.3994646814	0.4260600335	0.167847886	0.26553709	0.3737775116	0.5705871316	0.4054447633	0.2905462689	0.0643492823	0.4096274836	0.0929811375	0.3176896575	0.2564249364
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801	0.0056310644	0.6201720847	0.2639872554	0.533043965	0.9824715162	0.6194738379	0.1602625277	0.0880430875	0.3982455657	0.3383095388	0.4035310511	0.2398727994	0.1090050647	0.0418025603	0.0540798399	0.1805956799	0.0911488743	0.7191613491	0.0249581971	0.2140311891	0.2822448839	0.3446008159	0.4099529824	0.1331762297	0.230422819	0.3211595764	0.442993866	0.2766851116	0.2322266533	0.0522519068	0.298293009	0.0873141954	0.2852278261	0.2293898957
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802	0.0056310644	0.6201720847	0.2620314232	0.5312878611	0.9824715162	0.6192304093	0.1600631138	0.0880430875	0.3982455657	0.3336813639	0.4035310511	0.23785896	0.1090050647	0.0418025603	0.0540798399	0.1805956799	0.0911488743	0.7191613491	0.0248957425	0.2140311891	0.2822448839	0.3443659325	0.4099180227	0.1331762297	0.230422819	0.3210546421	0.442139275	0.2766851116	0.23154067	0.0521931467	0.298293009	0.0870095211	0.2851719227	0.2277131921
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Ruminococcaceae	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_541000	0.0018599341	0.0105712738	0.0563976576	0.0819287493	0.0	0.0260961836	0.022733288	0.0163172843	0.0696822712	0.0743789628	0.0535040305	0.0391218073	0.0481465442	0.00965431	0.0096865218	0.0149334935	0.0345993886	0.004048843	0.0019680808	0.0411902154	0.1534325792	0.0282567212	0.0080184657	0.0701700191	0.0597991975	0.0575189554	0.0405636765	0.013380947	0.0954106372	0.0302468439	0.0708755614	0.0090738332	0.0555071535	0.0699388296
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Ruminococcaceae|genus_Ruthenibacterium	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_541000|genus_1905344	0.0009584573	0.0	0.0	0.0005907101	0.0	0.0	0.0011689446	0.0	0.0003084005	0.0003807955	0.0	0.0	0.0	0.0	0.0002130337	0.0	0.0025185852	0.0	9.88996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0011496594	0.000167399	0.0	6.86225e-05	0.0	0.0	0.0001069234	0.0	0.0012507521
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Ruminococcaceae|genus_Ruthenibacterium|species_Ruthenibacterium lactatiformans	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_541000|genus_1905344|species_1550024	0.0009584573	0.0	0.0	0.0005907101	0.0	0.0	0.0011689446	0.0	0.0003084005	0.0003807955	0.0	0.0	0.0	0.0	0.0002130337	0.0	0.0025185852	0.0	9.88996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0011496594	0.000167399	0.0	6.86225e-05	0.0	0.0	0.0001069234	0.0	0.0012507521
