Taxon_Lineage_with_Names	Taxon_Lineage_with_IDs	m1_30_neg	m2_30_pos	m3_38_neg	m4_38_pos	m5_43_neg	m6_43_pos	m7_98_neg	m8_98_pos
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_unclassified Clostridium|species_Clostridium sp. AF37-5	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_2614128|species_2293016	0.0037794413357856	0.0014693698972355	0.0058730233796541	0.0023049664082691	0.0040883874123528	0.001901697088566	0.0036711105151207	0.0016178910462436
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_unclassified Clostridium|species_Clostridium sp. OM08-29	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_2614128|species_2293049	0.001836445028651	0.000837594787395	0.002229167578356	0.0011825146516282	0.0022365125199174	0.0008066402946082	0.0016161140213309	0.0007940186546745
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_unclassified Clostridium|species_Clostridium sp.	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_2614128|species_1506	4.258886196361671e-05	0.0	6.1289151896802e-05	0.0	0.0	0.0	6.172832466610059e-05	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_unclassified Clostridium|species_Clostridium sp. 28_12	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_2614128|species_1896980	4.406871763649036e-05	6.164680642135462e-05	3.1523652343361576e-05	9.132230281742644e-05	0.0	0.0001037235689508	6.57860096290345e-05	8.908087455760659e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_unclassified Clostridium|species_Clostridium sp. AF15-31	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_2614128|species_2292995	0.0002376015807809	0.0	0.0001650739730021	0.0	0.0	0.0	0.0002327392673634	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_unclassified Clostridium|species_Clostridium sp. 28_17	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_2614128|species_1896981	9.549076466507998e-05	3.01492853587272e-05	0.0001039041500282	0.0001446524160719	0.0	4.941818201070438e-05	8.730827915941324e-05	7.47854507531167e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|species_Clostridium fessum	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|species_2126740	0.0003305676878128	0.0003797079167054	0.0004452440947772	0.0006266790464599	0.0	0.0004154886363644	0.0004016356052463	0.0003741795106173
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Butyricicoccus|no rank_unclassified Butyricicoccus|species_Butyricicoccus sp. OM04-18BH	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_580596|no rank_2633649|species_2292300	0.0026085741501631	0.005143192050861	0.0013497996613637	0.0089000588155836	0.0013440040832139	0.007378857005093	0.0011352958814197	0.0067979917986194
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Butyricicoccus|no rank_environmental samples|species_uncultured Butyricicoccus sp.	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_580596|no rank_1193531|species_1193532	0.0001326738051533	7.857106909023126e-05	0.0001762556173888	5.743669628851274e-05	0.0	8.967744231415487e-05	0.0001353973531685	8.083374181888497e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|no rank_unclassified Clostridiaceae|species_Clostridiaceae bacterium OM08-6BH	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|no rank_189971|species_2292274	7.456656004425991e-05	6.29729989497169e-05	0.0002004774432869	0.0001060169269506	0.0	8.86296225633589e-05	0.0001078250078429	7.69582613225681e-05
